type,peak
A,0.472730
C,0.472730
A,0.503182
C,0.503182
A,0.471009
C,0.471009
A,0.500784
C,0.500784
A,0.471855
C,0.471855
A,0.501564
C,0.501564
A,0.473607
C,0.473607
A,0.501035
C,0.501035
A,0.473198
C,0.473198
A,0.502987
C,0.502987
A,0.472312
C,0.472312
A,0.502259
C,0.502259
A,0.473118
C,0.473118
A,0.501995
C,0.501995
A,0.471866
C,0.471866
A,0.502346
C,0.502346
A,0.472255
C,0.472255
A,0.502487
C,0.502487
A,0.471232
C,0.471232
A,0.501566
C,0.501566
A,0.473626
C,0.473626
A,0.501573
C,0.501573
A,0.471655
C,0.471655
A,0.500763
C,0.500763
A,0.472485
C,0.472485
A,0.502912
C,0.502912
A,0.471718
C,0.471718
A,0.502078
C,0.502078
A,0.472214
C,0.472214
A,0.500532
C,0.500532
A,0.471330
C,0.471330
A,0.500811
C,0.500811
A,0.472204
C,0.472204
A,0.501099
C,0.501099
A,0.471555
C,0.471555
A,0.501544
C,0.501544
A,0.472606
C,0.472606
A,0.502982
C,0.502982
A,0.473874
C,0.473874
A,0.502693
C,0.502693
A,0.472621
C,0.472621
A,0.502000
C,0.502000
A,0.471363
C,0.471363
A,0.502897
C,0.502897
A,0.472082
C,0.472082
A,0.500991
C,0.500991
A,0.469702
C,0.469702
A,0.501844
C,0.501844
A,0.472383
C,0.472383
A,0.501928
C,0.501928
A,0.472261
C,0.472261
A,0.501628
C,0.501628
A,0.472203
C,0.472203
A,0.503520
C,0.503520
A,0.471726
C,0.471726
A,0.502401
C,0.502401
A,0.472892
C,0.472892
A,0.501878
C,0.501878
A,0.472560
C,0.472560
A,0.501873
C,0.501873
A,0.470343
C,0.470343
A,0.501995
C,0.501995
A,0.471360
C,0.471360
A,0.502693
C,0.502693
A,0.472102
C,0.472102
A,0.501384
C,0.501384
A,0.470554
C,0.470554
A,0.502266
C,0.502266
A,0.470937
C,0.470937
A,0.503607
C,0.503607
A,0.473013
C,0.473013
A,0.501882
C,0.501882
A,0.472000
C,0.472000
A,0.501659
C,0.501659
A,0.471261
C,0.471261
A,0.500903
C,0.500903
A,0.472116
C,0.472116
A,0.501903
C,0.501903
