type,peak
C,0.472494
A,0.505247
C,0.505247
A,0.475834
C,0.475834
A,0.505029
C,0.505029
A,0.474879
C,0.474879
A,0.505013
C,0.505013
A,0.473982
C,0.473982
A,0.504809
C,0.504809
A,0.474312
C,0.474312
A,0.505333
C,0.505333
A,0.476236
C,0.476236
A,0.505024
C,0.505024
A,0.474846
C,0.474846
A,0.506342
C,0.506342
A,0.475659
C,0.475659
A,0.506792
C,0.506792
A,0.475010
C,0.475010
A,0.504748
C,0.504748
A,0.474502
C,0.474502
A,0.505977
C,0.505977
A,0.474009
C,0.474009
A,0.504807
C,0.504807
A,0.477298
C,0.477298
A,0.504325
C,0.504325
A,0.473694
C,0.473694
A,0.505424
C,0.505424
A,0.473792
C,0.473792
A,0.505169
C,0.505169
A,0.476393
C,0.476393
A,0.505703
C,0.505703
A,0.474795
C,0.474795
A,0.504958
C,0.504958
A,0.474298
C,0.474298
A,0.503983
C,0.503983
A,0.475590
C,0.475590
A,0.504968
C,0.504968
A,0.475818
C,0.475818
A,0.506071
C,0.506071
A,0.475057
C,0.475057
A,0.505603
C,0.505603
A,0.475995
C,0.475995
A,0.505093
C,0.505093
A,0.474975
C,0.474975
A,0.504819
C,0.504819
A,0.475813
C,0.475813
A,0.505895
C,0.505895
A,0.473550
C,0.473550
A,0.505770
C,0.505770
A,0.473578
C,0.473578
A,0.504270
C,0.504270
A,0.475316
C,0.475316
A,0.504239
C,0.504239
A,0.473701
C,0.473701
A,0.503832
C,0.503832
A,0.474583
C,0.474583
A,0.506498
C,0.506498
A,0.473194
C,0.473194
A,0.505136
C,0.505136
A,0.474269
C,0.474269
A,0.504664
C,0.504664
A,0.473845
C,0.473845
A,0.503855
C,0.503855
A,0.474119
C,0.474119
A,0.506822
C,0.506822
A,0.475547
C,0.475547
A,0.505466
C,0.505466
A,0.474579
C,0.474579
A,0.506218
C,0.506218
A,0.477352
C,0.477352
A,0.505999
C,0.505999
A,0.475039
C,0.475039
A,0.505656
C,0.505656
A,0.476002
C,0.476002
A,0.506054
C,0.506054
A,0.474854
C,0.474854
A,0.505059
C,0.505059
A,0.473602
C,0.473602
A,0.506123
C,0.506123
A,0.476118
C,0.476118
A,0.505610
C,0.505610
A,0.474366
C,0.474366
A,0.505497
C,0.505497
A,0.475394
C,0.475394
A,0.505399
C,0.505399
A,0.475424
C,0.475424
A,0.504786
C,0.504786
A,0.475127
C,0.475127
A,0.506740
C,0.506740
A,0.477738
C,0.477738
A,0.505124
C,0.505124
A,0.474669
C,0.474669
A,0.503873
C,0.503873
A,0.474758
C,0.474758
A,0.504392
C,0.504392
A,0.474955
C,0.474955
A,0.506377
C,0.506377
A,0.473303
C,0.473303
A,0.505141
C,0.505141
A,0.474569
C,0.474569
A,0.505286
C,0.505286
A,0.475710
C,0.475710
A,0.504833
C,0.504833
A,0.474175
C,0.474175
A,0.504249
C,0.504249
A,0.473013
C,0.473013
A,0.505199
C,0.505199
A,0.476802
C,0.476802
A,0.506422
C,0.506422
A,0.474661
C,0.474661
A,0.505645
C,0.505645
A,0.475976
C,0.475976
A,0.503850
C,0.503850
A,0.473847
C,0.473847
A,0.505921
C,0.505921
A,0.474262
C,0.474262
A,0.506004
C,0.506004
A,0.475831
C,0.475831
A,0.504053
C,0.504053
A,0.474059
C,0.474059
A,0.504692
C,0.504692
A,0.473977
C,0.473977
A,0.504811
C,0.504811
A,0.474774
C,0.474774
