type,peak
C,0.079524
A,0.069991
C,0.069991
A,0.088904
C,0.088904
A,0.079260
C,0.079260
A,0.077529
C,0.077529
A,0.066130
C,0.066130
A,0.077618
C,0.077618
A,0.073363
C,0.073363
A,0.085461
C,0.085461
A,0.072064
C,0.072064
A,0.070917
C,0.070917
A,0.079511
C,0.079511
A,0.074667
C,0.074667
A,0.065868
C,0.065868
A,0.079738
C,0.079738
A,0.068294
C,0.068294
A,0.076449
C,0.076449
A,0.076455
C,0.076455
A,0.076115
C,0.076115
A,0.069573
C,0.069573
A,0.068395
C,0.068395
A,0.069338
C,0.069338
A,0.075776
C,0.075776
A,0.080103
C,0.080103
A,0.074745
C,0.074745
A,0.063685
C,0.063685
A,0.080095
C,0.080095
A,0.073262
C,0.073262
A,0.069164
C,0.069164
A,0.077259
C,0.077259
A,0.066988
C,0.066988
A,0.068182
C,0.066604
A,0.071632
C,0.071632
A,0.063725
C,0.063725
A,0.071032
C,0.071032
A,0.065346
C,0.065346
A,0.069828
C,0.069828
A,0.066091
C,0.066091
A,0.075951
C,0.075951
A,0.068595
C,0.068595
A,0.081911
C,0.081911
A,0.063112
C,0.063112
A,0.074671
C,0.074671
A,0.058403
C,0.058403
A,0.080485
C,0.080485
A,0.066124
C,0.066124
A,0.075499
C,0.075499
A,0.069781
C,0.069781
A,0.075294
C,0.075294
A,0.071726
C,0.071726
A,0.065672
C,0.065672
A,0.071928
C,0.071928
A,0.063954
C,0.063954
A,0.070666
C,0.070666
A,0.069704
C,0.069704
A,0.074687
C,0.074687
A,0.074019
C,0.074019
A,0.072433
C,0.072433
A,0.079515
C,0.079515
A,0.063930
C,0.063930
A,0.072671
C,0.072671
A,0.067406
C,0.067406
A,0.083535
C,0.083535
A,0.072612
C,0.072612
A,0.061429
C,0.061429
A,0.062808
C,0.062808
A,0.077764
C,0.077764
A,0.064684
C,0.064684
A,0.077073
C,0.077073
A,0.062436
C,0.062436
A,0.068529
C,0.068529
A,0.067692
C,0.067692
A,0.074740
C,0.074740
A,0.059490
C,0.059490
A,0.067905
C,0.067905
A,0.064872
C,0.064872
A,0.069193
C,0.069193
A,0.063363
C,0.063363
A,0.080072
C,0.080072
A,0.074901
C,0.074901
A,0.056095
C,0.056095
A,0.062458
C,0.062458
A,0.077288
C,0.077288
A,0.062142
C,0.060897
A,0.072956
C,0.072956
A,0.069870
C,0.069870
A,0.071039
C,0.071039
A,0.069708
C,0.069708
A,0.072453
C,0.072453
A,0.053127
C,0.051043
A,0.087010
C,0.087010
A,0.063292
C,0.063292
A,0.067629
C,0.067629
A,0.059738
C,0.059738
A,0.071241
C,0.071241
A,0.070079
C,0.070079
A,0.063973
C,0.063973
A,0.066547
C,0.066547
A,0.076917
C,0.076917
A,0.060665
C,0.060665
A,0.076092
C,0.076092
A,0.060933
C,0.060933
A,0.071635
C,0.071635
A,0.063834
C,0.063834
A,0.076090
C,0.076090
A,0.064744
C,0.064744
A,0.058679
C,0.058679
A,0.064560
C,0.064560
A,0.069214
C,0.069214
A,0.062898
C,0.062898
A,0.071567
C,0.071567
A,0.067848
C,0.067848
A,0.074590
C,0.074590
A,0.074791
C,0.074791
A,0.065811
C,0.065811
A,0.069193
C,0.069193
A,0.072186
C,0.072186
A,0.085175
C,0.085175
A,0.074834
C,0.074834
A,0.062987
C,0.062987
A,0.054811
C,0.054283
A,0.058332
C,0.058332
A,0.074462
C,0.074462
A,0.058588
C,0.054806
A,0.076057
C,0.076057
A,0.068852
C,0.068852
A,0.071263
C,0.071263
A,0.060882
C,0.060882
A,0.071511
C,0.071511
A,0.063350
C,0.063350
A,0.076820
C,0.076820
A,0.064212
C,0.060208
A,0.069255
C,0.069255
A,0.077357
C,0.077357
A,0.084141
C,0.084141
A,0.074098
C,0.074098
A,0.078157
C,0.078157
A,0.077799
C,0.077799
A,0.080968
C,0.080968
A,0.077373
C,0.077373
A,0.064311
C,0.064311
A,0.067575
C,0.067575
A,0.069518
C,0.069518
A,0.061658
C,0.061658
A,0.075582
C,0.075582
A,0.055936
C,0.055936
A,0.078659
C,0.078659
A,0.073406
C,0.073406
A,0.073273
C,0.073273
A,0.056232
C,0.056232
A,0.066904
C,0.066904
A,0.072987
C,0.072987
A,0.074909
C,0.074909
A,0.058856
C,0.058856
A,0.072303
C,0.072303
A,0.070392
C,0.070392
A,0.068741
C,0.068741
A,0.080875
C,0.080875
A,0.081431
C,0.081431
A,0.071413
C,0.071413
A,0.076744
C,0.076744
A,0.067163
C,0.067163
A,0.077144
C,0.077144
A,0.064704
C,0.057005
A,0.081141
C,0.081141
A,0.076530
C,0.076530
A,0.080663
C,0.080663
A,0.064111
C,0.064111
A,0.079832
C,0.079832
A,0.070616
C,0.070616
A,0.078204
C,0.078204
A,0.067904
C,0.067904
A,0.079627
C,0.079627
A,0.072145
C,0.072145
A,0.075967
C,0.075967
A,0.066430
C,0.066430
A,0.070843
C,0.070843
A,0.072123
C,0.072123
A,0.083800
C,0.083800
A,0.073440
C,0.073440
A,0.081210
C,0.081210
A,0.066276
C,0.066276
A,0.080626
C,0.080626
A,0.053518
C,0.053518
A,0.074400
C,0.074400
A,0.063906
C,0.063906
A,0.082164
C,0.082164
A,0.065512
C,0.065512
A,0.070565
C,0.070565
A,0.071286
C,0.071286
A,0.073692
C,0.073692
A,0.061986
C,0.058812
A,0.069656
C,0.069656
A,0.070285
C,0.070285
A,0.076792
C,0.076792
A,0.066518
C,0.066518
A,0.072283
C,0.072283
A,0.081476
C,0.081476
A,0.080274
C,0.080274
A,0.064707
C,0.064707
A,0.070252
C,0.070252
A,0.066285
C,0.066285
A,0.067234
C,0.067234
A,0.076914
C,0.076914
A,0.073667
C,0.073667
A,0.067814
C,0.067814
A,0.074213
C,0.074213
A,0.081430
C,0.081430
A,0.078436
C,0.078436
A,0.074340
C,0.074340
A,0.078602
C,0.078602
A,0.072606
C,0.072606
A,0.079421
C,0.079421
A,0.062905
C,0.062905
A,0.080734
C,0.080734
A,0.071088
C,0.071088
A,0.078552
C,0.078552
A,0.065667
C,0.065667
A,0.069285
C,0.069285
A,0.072598
C,0.072598
A,0.070736
C,0.070736
A,0.073991
C,0.073991
A,0.079838
C,0.079838
A,0.064130
C,0.064130
A,0.072309
C,0.072309
A,0.059055
C,0.059055
A,0.078679
C,0.078679
A,0.068390
C,0.068390
A,0.073615
C,0.073615
A,0.058246
C,0.058246
A,0.064091
C,0.064091
A,0.062312
C,0.062312
A,0.075541
C,0.075541
A,0.071717
C,0.071717
A,0.078160
C,0.078160
A,0.066798
C,0.066798
A,0.066997
C,0.066997
A,0.063714
C,0.063714
A,0.080410
C,0.080410
A,0.065647
C,0.065647
A,0.079559
C,0.079559
A,0.062281
C,0.062281
A,0.070223
C,0.070223
A,0.077827
C,0.077827
A,0.071705
C,0.071705
A,0.067210
C,0.067210
A,0.079978
C,0.079978
A,0.077472
C,0.077472
A,0.074822
C,0.074822
A,0.070792
C,0.070792
A,0.076265
C,0.076265
A,0.070054
C,0.070054
A,0.070542
C,0.070542
A,0.057187
C,0.057187
A,0.076567
C,0.076567
A,0.075920
C,0.075920
A,0.079367
C,0.079367
A,0.065830
C,0.065830
A,0.079012
C,0.079012
A,0.068022
C,0.068022
A,0.068263
C,0.068263
A,0.071695
C,0.071695
A,0.076081
C,0.076081
A,0.064232
C,0.064232
A,0.071142
C,0.071142
A,0.063158
C,0.063158
A,0.077974
C,0.077974
A,0.070745
C,0.070745
A,0.067009
C,0.067009
A,0.062401
C,0.062401
A,0.074161
C,0.074161
A,0.076008
C,0.076008
A,0.059661
C,0.059661
A,0.063934
C,0.063934
A,0.072310
C,0.072310
A,0.064317
C,0.064317
A,0.063355
C,0.063355
A,0.063455
C,0.063455
A,0.075288
C,0.075288
A,0.061403
C,0.061403
A,0.072810
C,0.072810
A,0.066424
C,0.066424
A,0.067992
C,0.067992
A,0.070148
C,0.070148
A,0.081783
C,0.081783
A,0.057871
C,0.057871
A,0.079541
C,0.079541
A,0.060238
C,0.060238
A,0.070862
C,0.070862
A,0.074965
C,0.074965
A,0.071588
C,0.071588
A,0.063356
C,0.063356
A,0.069863
C,0.069863
A,0.074306
C,0.074306
A,0.075058
C,0.075058
A,0.073233
C,0.073233
A,0.073832
C,0.073832
A,0.061665
C,0.061665
A,0.078115
C,0.078115
A,0.060026
C,0.060026
A,0.059919
C,0.059919
A,0.068078
C,0.068078
A,0.080486
C,0.080486
A,0.073279
C,0.073279
A,0.061026
C,0.061026
A,0.065662
C,0.065662
A,0.066585
C,0.066585
A,0.064763
C,0.064763
A,0.072031
C,0.072031
A,0.057493
C,0.057493
A,0.056729
C,0.056729
A,0.067216
C,0.067216
A,0.066202
C,0.066202
A,0.062262
C,0.062262
A,0.067311
C,0.067311
A,0.071620
C,0.071620
A,0.069396
C,0.069396
A,0.062746
C,0.062746
A,0.073319
C,0.073319
A,0.057201
C,0.057201
A,0.073776
C,0.073776
A,0.075324
C,0.075324
A,0.065006
C,0.065006
A,0.075151
C,0.075151
A,0.076975
C,0.076975
A,0.059155
C,0.059155
A,0.075687
C,0.075687
A,0.065514
C,0.065514
A,0.073974
C,0.073974
A,0.068781
C,0.068781
A,0.063715
C,0.063715
A,0.068054
C,0.068054
A,0.066295
C,0.066295
A,0.059859
C,0.059859
A,0.066706
C,0.066706
A,0.065520
C,0.065520
A,0.076082
C,0.076082
A,0.072469
C,0.072469
A,0.063915
C,0.063915
A,0.060010
C,0.060010
A,0.065464
C,0.065464
A,0.061665
C,0.061665
A,0.075626
C,0.075626
A,0.061799
C,0.061799
A,0.065235
C,0.065235
A,0.063686
C,0.063686
A,0.067967
C,0.067967
A,0.073037
C,0.073037
A,0.066821
C,0.066821
A,0.063826
C,0.063826
A,0.057927
C,0.049482
A,0.066690
C,0.066690
A,0.081451
C,0.081451
A,0.063471
C,0.063471
A,0.073413
C,0.073413
A,0.074581
C,0.074581
A,0.058173
C,0.058173
A,0.068690
C,0.068690
A,0.073809
C,0.073809
A,0.065727
C,0.065727
A,0.063389
C,0.063389
A,0.065844
C,0.065844
A,0.070902
C,0.070902
A,0.069035
C,0.069035
A,0.073892
C,0.073892
A,0.061550
C,0.061550
A,0.072735
C,0.072735
A,0.065058
C,0.065058
A,0.065513
C,0.065513
A,0.064034
C,0.064034
A,0.067342
C,0.067342
A,0.071809
C,0.071809
A,0.062343
C,0.062343
A,0.073639
C,0.073639
A,0.073419
C,0.073419
A,0.072625
C,0.072625
A,0.078021
C,0.078021
A,0.064851
C,0.064851
A,0.075878
C,0.075878
A,0.067035
C,0.067035
A,0.066233
C,0.066233
A,0.066384
C,0.066384
A,0.072505
C,0.072505
A,0.064339
C,0.064339
A,0.071827
C,0.071827
A,0.063633
C,0.063633
A,0.080422
C,0.080422
A,0.071806
C,0.071806
A,0.078454
C,0.078454
A,0.064370
C,0.064370
A,0.073486
C,0.073486
A,0.061418
C,0.061418
A,0.080062
C,0.080062
A,0.058903
C,0.058352
A,0.078881
C,0.078881
A,0.060990
C,0.060990
A,0.077024
C,0.077024
A,0.076471
C,0.076471
A,0.077120
C,0.077120
A,0.059660
C,0.059660
A,0.075271
C,0.075271
A,0.058440
C,0.055303
A,0.081372
C,0.081372
A,0.065756
C,0.065756
A,0.078237
C,0.078237
A,0.072890
C,0.072890
A,0.076918
C,0.076918
A,0.068036
C,0.068036
A,0.075529
C,0.075529
A,0.067210
C,0.067210
A,0.076313
C,0.076313
A,0.074465
C,0.074465
A,0.078876
C,0.078876
A,0.065068
C,0.065068
A,0.069879
C,0.069879
A,0.061981
C,0.061981
A,0.075783
C,0.075783
A,0.065731
C,0.065731
A,0.075647
C,0.075647
A,0.072202
C,0.072202
A,0.065292
C,0.065292
A,0.068424
C,0.068424
A,0.080464
C,0.080464
A,0.065637
C,0.065637
A,0.066928
C,0.066928
A,0.057231
C,0.057231
A,0.073132
C,0.073132
A,0.069594
C,0.069594
A,0.077155
C,0.077155
A,0.066942
C,0.066942
A,0.076260
C,0.076260
A,0.061538
C,0.061538
A,0.058761
C,0.058761
A,0.063931
C,0.063931
A,0.079873
C,0.079873
A,0.067774
C,0.067774
A,0.066960
C,0.066960
A,0.066154
C,0.066154
A,0.082647
C,0.082647
A,0.069031
C,0.069031
A,0.072081
C,0.072081
A,0.070170
C,0.070170
A,0.077135
C,0.077135
A,0.064585
C,0.064585
A,0.076076
C,0.076076
A,0.064886
C,0.064886
A,0.078799
C,0.078799
A,0.064512
C,0.064512
A,0.069688
C,0.069688
A,0.071437
C,0.071437
A,0.078682
C,0.078682
A,0.072115
C,0.072115
A,0.070391
C,0.070391
A,0.062562
C,0.062562
A,0.073920
C,0.073920
A,0.067010
C,0.067010
A,0.072740
C,0.072740
A,0.065062
C,0.065062
A,0.080089
C,0.080089
A,0.065906
C,0.065906
A,0.075145
C,0.075145
A,0.068127
C,0.068127
A,0.080940
C,0.080940
A,0.076845
C,0.076845
A,0.078164
C,0.078164
A,0.070970
C,0.070970
A,0.073422
C,0.073422
A,0.072016
C,0.072016
A,0.077192
C,0.077192
A,0.065854
C,0.065854
A,0.079481
C,0.079481
A,0.076193
C,0.076193
A,0.078521
C,0.078521
A,0.068528
C,0.068528
A,0.079085
C,0.079085
A,0.071819
C,0.071819
A,0.075963
C,0.075963
A,0.075324
C,0.075324
A,0.082419
C,0.082419
A,0.066478
C,0.066478
A,0.086389
C,0.086389
A,0.057931
C,0.057931
A,0.080713
C,0.080713
A,0.081606
C,0.081606
A,0.071987
C,0.071987
A,0.076517
C,0.076517
A,0.079884
C,0.079884
A,0.082019
C,0.082019
A,0.078099
C,0.078099
A,0.065241
C,0.065241
A,0.077585
C,0.077585
A,0.066230
C,0.066230
A,0.066804
C,0.066804
A,0.073580
C,0.073580
A,0.083751
C,0.083751
A,0.067616
C,0.067616
A,0.070461
C,0.070461
A,0.065128
C,0.065128
A,0.069883
C,0.069883
A,0.062913
C,0.062913
A,0.065256
C,0.065256
A,0.074527
C,0.074527
A,0.082448
C,0.082448
A,0.067903
C,0.067903
A,0.079923
C,0.079923
A,0.074801
C,0.074801
A,0.075816
C,0.075816
A,0.063481
C,0.063481
A,0.077862
C,0.077862
A,0.067164
C,0.067164
A,0.081858
C,0.081858
A,0.064036
C,0.063127
A,0.071855
C,0.071855
A,0.058756
C,0.058756
A,0.073331
C,0.073331
A,0.077816
C,0.077816
A,0.062740
C,0.062740
A,0.071758
C,0.071758
A,0.073291
C,0.073291
A,0.059121
C,0.059121
A,0.076511
C,0.076511
A,0.069456
C,0.069456
A,0.074734
C,0.074734
A,0.063447
C,0.057905
A,0.077540
C,0.077540
A,0.067235
C,0.067235
A,0.083351
C,0.083351
A,0.069331
C,0.069331
A,0.075374
C,0.075374
A,0.058501
C,0.058501
A,0.067615
C,0.067615
A,0.068024
C,0.068024
A,0.076215
C,0.076215
A,0.064855
C,0.064855
A,0.077126
C,0.077126
A,0.072068
C,0.072068
A,0.064921
C,0.064921
A,0.067329
C,0.067329
A,0.065896
C,0.065896
A,0.063582
C,0.058322
A,0.066069
C,0.066069
A,0.066641
C,0.066641
A,0.074067
C,0.074067
A,0.066704
C,0.066704
A,0.066566
C,0.066566
A,0.067478
C,0.067478
A,0.065765
C,0.065765
A,0.065686
C,0.065686
A,0.083602
C,0.083602
A,0.063221
C,0.063221
A,0.067469
C,0.067469
A,0.067031
C,0.067031
A,0.073754
C,0.073754
A,0.066395
C,0.066395
A,0.066284
C,0.066284
A,0.064735
C,0.064735
A,0.067590
C,0.067590
A,0.067497
C,0.067497
A,0.078237
C,0.078237
A,0.062046
C,0.062046
A,0.056961
C,0.056961
A,0.067451
C,0.067451
A,0.070098
C,0.070098
A,0.060772
C,0.055812
A,0.069794
C,0.069794
A,0.065435
C,0.065435
A,0.072518
C,0.072518
A,0.060751
C,0.060751
A,0.071785
C,0.071785
A,0.062718
C,0.062718
A,0.080710
C,0.080710
A,0.069584
C,0.069584
A,0.064871
C,0.064871
A,0.069607
C,0.069607
A,0.077027
C,0.077027
A,0.058895
C,0.058895
A,0.070523
C,0.070523
A,0.056177
C,0.056177
A,0.067377
C,0.067377
A,0.065420
C,0.065420
A,0.078112
C,0.078112
A,0.077669
C,0.077669
A,0.083908
C,0.083908
A,0.057341
C,0.057341
A,0.079236
C,0.079236
A,0.069353
C,0.069353
A,0.075097
C,0.075097
A,0.057839
C,0.057839
A,0.064878
C,0.064878
A,0.056989
C,0.056989
A,0.069214
C,0.069214
A,0.064997
C,0.064997
A,0.056852
C,0.056852
A,0.074250
C,0.074250
A,0.075530
C,0.075530
A,0.081598
C,0.081598
A,0.068391
C,0.068391
A,0.061420
C,0.061420
A,0.076872
C,0.076872
A,0.069976
C,0.069976
A,0.083667
C,0.083667
A,0.053613
C,0.053613
A,0.065647
C,0.065647
A,0.063994
C,0.063994
A,0.071121
C,0.071121
A,0.077813
C,0.077813
A,0.076863
C,0.076863
A,0.068113
C,0.068113
A,0.066434
C,0.066434
A,0.057879
C,0.057879
A,0.073046
C,0.073046
A,0.083502
C,0.083502
A,0.065845
C,0.065845
A,0.068150
C,0.068150
A,0.075720
C,0.075720
A,0.069396
C,0.069396
A,0.067170
C,0.067170
A,0.063704
C,0.063704
A,0.076228
C,0.076228
A,0.062455
C,0.062455
A,0.070576
C,0.070576
A,0.073455
C,0.073455
A,0.077188
C,0.077188
A,0.066648
C,0.066648
A,0.062046
C,0.062046
A,0.059748
C,0.059748
A,0.068006
C,0.068006
A,0.061750
C,0.061750
A,0.066454
C,0.066454
A,0.061928
C,0.061928
A,0.054789
C,0.054789
A,0.055797
C,0.054779
A,0.066655
C,0.066655
A,0.063567
C,0.063567
A,0.064378
C,0.064378
A,0.067566
C,0.067566
A,0.064128
C,0.064128
A,0.056544
C,0.056544
A,0.085755
C,0.085755
A,0.065740
C,0.065740
A,0.072367
C,0.072367
A,0.070726
C,0.070726
A,0.067566
C,0.067566
A,0.070568
C,0.070568
A,0.058828
C,0.058828
A,0.057557
C,0.057557
A,0.068217
C,0.068217
A,0.064522
C,0.064522
A,0.072729
C,0.072729
A,0.066592
C,0.066592
A,0.068375
C,0.068375
A,0.064013
C,0.064013
A,0.068320
C,0.068320
A,0.073870
C,0.073870
A,0.077335
C,0.077335
A,0.061826
C,0.061826
A,0.077332
C,0.077332
A,0.061313
C,0.061313
A,0.066461
C,0.066461
A,0.062132
C,0.062132
A,0.064207
C,0.064207
A,0.069832
C,0.069832
A,0.075894
C,0.075894
A,0.062370
C,0.062370
A,0.073821
C,0.073821
A,0.060995
C,0.060995
A,0.081780
C,0.081780
A,0.054310
C,0.054310
A,0.073075
C,0.073075
A,0.058541
C,0.058541
A,0.073208
C,0.073208
A,0.066574
C,0.066574
A,0.072165
C,0.072165
A,0.062849
C,0.062849
A,0.072493
C,0.072493
A,0.064139
C,0.064139
A,0.069504
C,0.069504
A,0.073656
C,0.073656
A,0.085575
C,0.085575
A,0.069137
C,0.069137
A,0.079292
C,0.079292
A,0.073972
C,0.073972
A,0.070942
C,0.070942
A,0.059496
C,0.059496
A,0.069551
C,0.069551
A,0.083443
C,0.083443
A,0.082429
C,0.082429
A,0.068868
C,0.068868
A,0.076017
C,0.076017
A,0.066603
C,0.066603
A,0.073683
C,0.073683
A,0.079057
C,0.079057
A,0.073447
C,0.073447
A,0.061436
C,0.061436
A,0.077779
C,0.077779
A,0.066719
C,0.066719
A,0.066699
C,0.066699
A,0.068518
C,0.068518
A,0.068703
C,0.068703
A,0.068170
C,0.068170
A,0.062147
C,0.062147
A,0.064414
C,0.064414
A,0.082768
C,0.082768
A,0.071675
C,0.071675
A,0.082163
C,0.082163
A,0.067501
C,0.067501
A,0.072178
C,0.072178
A,0.071854
C,0.071854
A,0.081639
C,0.081639
A,0.066062
C,0.066062
A,0.077514
C,0.077514
A,0.058043
C,0.058043
A,0.075554
C,0.075554
A,0.061608
C,0.061608
A,0.084442
C,0.084442
A,0.066800
C,0.066800
A,0.074261
C,0.074261
A,0.059130
C,0.059130
A,0.088416
C,0.088416
A,0.060949
C,0.060949
A,0.078426
C,0.078426
A,0.064829
C,0.064829
A,0.080282
C,0.080282
A,0.076039
C,0.076039
A,0.075043
C,0.075043
A,0.067610
C,0.067610
A,0.083341
C,0.083341
A,0.062550
C,0.062550
A,0.071058
C,0.071058
A,0.064703
C,0.064703
A,0.070405
C,0.070405
A,0.073535
C,0.073535
A,0.074634
C,0.074634
A,0.062996
C,0.062996
A,0.082337
C,0.082337
A,0.072964
C,0.072964
A,0.079950
C,0.079950
A,0.062949
C,0.062949
A,0.082787
C,0.082787
A,0.065566
C,0.065566
A,0.068898
C,0.068898
A,0.076471
C,0.076471
A,0.081387
C,0.081387
A,0.073324
C,0.073324
A,0.071690
C,0.071690
A,0.058057
C,0.058057
A,0.083620
C,0.083620
A,0.065660
C,0.065660
A,0.068193
C,0.068193
A,0.056269
C,0.056269
A,0.070075
C,0.070075
A,0.071042
C,0.071042
A,0.078850
C,0.078850
A,0.059868
C,0.059868
A,0.086121
C,0.086121
A,0.065750
C,0.065750
A,0.071194
C,0.071194
A,0.065909
C,0.065909
A,0.086659
C,0.086659
A,0.076620
C,0.076620
A,0.074076
C,0.074076
A,0.063933
C,0.063933
A,0.078261
C,0.078261
A,0.080034
C,0.080034
A,0.076920
C,0.076920
A,0.067488
C,0.067488
A,0.080364
C,0.080364
A,0.065217
C,0.065217
A,0.079106
C,0.079106
A,0.060323
C,0.060323
A,0.078296
C,0.078296
A,0.078657
C,0.078657
A,0.073624
C,0.073624
A,0.054950
C,0.054159
A,0.076332
C,0.076332
A,0.068106
C,0.068106
A,0.073564
C,0.073564
A,0.064315
C,0.064315
A,0.067336
C,0.067336
A,0.061937
C,0.061937
A,0.056265
C,0.056265
A,0.062228
C,0.062228
A,0.072549
C,0.072549
A,0.070296
C,0.070296
A,0.082794
C,0.082794
A,0.055063
C,0.055063
A,0.070360
C,0.070360
A,0.064035
C,0.064035
A,0.068221
C,0.068221
A,0.092816
C,0.092816
A,0.089993
C,0.089993
A,0.091642
C,0.091642
A,0.063158
C,0.063158
A,0.066395
C,0.066395
A,0.076808
C,0.076808
A,0.092537
C,0.092537
A,0.093211
C,0.093211
A,0.065380
C,0.065380
A,0.072932
C,0.072932
A,0.068809
C,0.068809
A,0.090779
C,0.089076
A,0.096031
C,0.096031
A,0.074440
C,0.074440
A,0.053061
C,0.053061
A,0.089651
C,0.089651
A,0.090674
C,0.090674
A,0.070236
C,0.070236
A,0.059382
C,0.059382
A,0.093880
C,0.092455
A,0.084582
C,0.084582
A,0.074810
C,0.074810
A,0.061863
C,0.061863
A,0.092508
C,0.092508
A,0.059811
C,0.059811
A,0.063082
C,0.063082
A,0.089868
C,0.089868
A,0.064103
C,0.064103
A,0.073074
C,0.073074
A,0.090207
C,0.087023
A,0.069368
C,0.069368
A,0.060645
C,0.060645
A,0.089492
C,0.087840
A,0.071900
C,0.071900
A,0.078721
C,0.078721
A,0.088749
C,0.088749
A,0.072026
C,0.072026
A,0.065081
C,0.065081
A,0.075462
C,0.075462
A,0.092255
C,0.092255
A,0.063205
C,0.063205
A,0.066501
C,0.066501
A,0.052238
C,0.052238
A,0.056508
C,0.056508
